,value,metric,type
172,3.4075271610582587,kde,full
173,-5.143018889389003,kde,full
174,-0.15745993739438957,kde,full
175,-3.48249449831861,kde,full
176,-4.961287614187548,kde,full
177,2.1899753937023405,kde,full
178,-0.5209390222435062,kde,full
179,-5.068498961180137,kde,full
180,-0.6553069112203065,kde,full
181,-4.7556123235820555,kde,full
182,11.180059279071996,kde,full
183,-5.016109410749976,kde,full
184,-4.981941015512229,kde,full
185,-4.666788345630873,kde,full
186,-5.09357685250371,kde,full
187,-4.848182358401113,kde,full
188,-4.953308574003192,kde,full
189,-4.868970596463879,kde,full
190,-5.0069806835816415,kde,full
191,-5.051840652361375,kde,full
192,-5.2646722261669,kde,full
193,-5.215328354538193,kde,full
194,-5.153355324543716,kde,full
195,-5.1635656926796365,kde,full
196,-4.992909727119507,kde,full
197,-5.194939964891208,kde,full
198,-5.0318356702562586,kde,full
199,-5.206850017860603,kde,full
200,0.9576569565550108,kde,full
201,0.4881275594367756,kde,full
202,2.980516175716687,kde,full
203,1.036875938218111,kde,full
204,-0.003061212397040436,kde,full
205,0.6076627392107421,kde,full
206,0.06082374653034428,kde,full
207,0.18367914257020923,kde,full
208,-0.632773697961807,kde,full
209,-0.38564261736151817,kde,full
210,-0.6606981033994332,kde,full
211,-0.8129434522986185,kde,full
212,-0.814837335395126,kde,full
213,-0.7805760303422946,kde,full
214,-0.6962146781906974,kde,full
215,-0.6268202702463042,kde,full
216,-0.6740952705510108,kde,full
217,0.7391993800218594,kde,full
218,-0.4491327802528037,kde,full
219,0.860110582715555,kde,full
220,-0.5477973675784542,kde,full
221,0.7573878212714431,kde,full
222,-0.7501232726976779,kde,full
223,-0.2647109306064048,kde,full
224,-0.5452598504305985,kde,full
225,-0.13636721754259207,kde,full
226,-3.82326770482462,kde,full
227,-0.21559619211837738,kde,full
228,-0.8350349699364112,kde,full
229,-3.8820228009867432,kde,full
230,-0.20713766712696513,kde,full
231,-0.35986991674141566,kde,full
232,-3.869852068443956,kde,full
233,-0.18339322719325413,kde,full
234,-0.3837877887260866,kde,full
235,-3.893177345040822,kde,full
236,-0.24544880013562254,kde,full
237,-0.33027201832459596,kde,full
238,-3.827155275936716,kde,full
239,0.3473683150785787,kde,full
240,0.49366313269813633,kde,full
241,-3.941903908814641,kde,full
242,0.25915730199315085,kde,full
243,-0.2144431643023889,kde,full
244,-4.050190299371727,kde,full
245,-0.6995572852749445,kde,full
246,-0.2701074782475169,kde,full
247,-4.040299979232251,kde,full
248,-1.299896239267437,kde,full
249,-0.4361228267060527,kde,full
250,-4.006567449694978,kde,full
251,-1.141404313672439,kde,full
252,-1.4540281196610538,kde,full
253,-3.9641668707444646,kde,full
254,-1.0471568501840056,kde,full
255,-0.8311724956837421,kde,full
256,-3.871417176416055,kde,full
257,-1.0497289173303401,kde,full
258,-3.24073356301968,kde,full
259,-3.8913876459802457,kde,full
260,-1.00537160005842,kde,full
261,-2.9578163180727945,kde,full
262,-5.224632073825175,kde,full
263,-1.055346285723263,kde,full
264,-4.476984154474775,kde,full
265,-5.238303963034065,kde,full
266,-1.312313218796167,kde,full
267,-4.692225522438198,kde,full
268,-4.961032897765303,kde,full
269,-1.475486714883558,kde,full
270,-4.706441590740694,kde,full
271,-4.707088484790131,kde,full
272,-1.3186952083166557,kde,full
273,-4.810526399449896,kde,full
274,-3.782326158255151,kde,full
275,-0.3007496035781331,kde,full
276,-4.775693715715588,kde,full
277,0.7694911320844691,kde,full
278,0.464387523992403,kde,full
279,-4.7944809331261,kde,full
280,2.5841293407167747,kde,full
